Profile Name,Start Day,Start Time,Duration,Attributes,Cleaned title,Title,Device Type,Bookmark,Latest Bookmark,Country,Genre 1,Genre 2,Genre 3,Weekday
Vivian,2021-10-25,3:53:00 AM,1067,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 3: Nazi Zombies and a Two-Hundred Pound Baby (Episode 15),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:17:48,0:17:48,CA (Canada),Comedy,Drama,Romance,Monday
Vivian,2021-10-25,3:35:00 AM,1088,Autoplayed: user action: User_Interaction; ,Mom,"Mom: Season 3: Death, Death, Death and a Bucket of Chicken (Episode 14)",Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:18:18,0:18:18,CA (Canada),Comedy,Drama,Romance,Monday
Vivian,2021-10-24,1:36:00 AM,1111,,Mom,Mom: Season 3: Sticky Hands and a Walk on the Wild Side (Episode 13),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:18:10,0:18:10,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2021-10-24,1:18:00 AM,1036,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 3: Diabetic Lesbians and a Blushing Bride (Episode 12),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:18:42,0:18:42,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2021-10-24,12:57:00 AM,1256,,Mom,Mom: Season 3: Cinderella and a Drunk MacGyver (Episode 11),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:56,0:20:56,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2021-10-24,12:39:00 AM,1084,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 3: Quaaludes and Crackerjack (Episode 10),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:18:04,0:18:04,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2021-10-22,1:45:00 AM,1190,,Mom,Mom: Season 3: My Little Pony and a Demerol Drip (Episode 9),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:50,0:19:50,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2021-10-22,1:28:00 AM,996,,Mom,Mom: Season 3: Snickerdoodle and a Nip Slip (Episode 8),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:18:14,0:18:14,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2021-10-22,1:09:00 AM,1157,,Mom,Mom: Season 3: Kreplach and a Tiny Tush (Episode 7),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:17,0:19:17,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2021-10-22,12:46:00 AM,1253,,Mom,Mom: Season 3: Horny-Goggles and a Catered Intervention (Episode 6),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:30,0:20:30,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2021-10-22,12:44:00 AM,127,,Mom,"Mom: Season 3: A Pirate, Three Frogs and a Prince (Episode 5)",Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:18:31,0:18:31,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2021-10-21,3:46:00 AM,984,,Mom,"Mom: Season 3: A Pirate, Three Frogs and a Prince (Episode 5)",Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:16:24,Not latest view,CA (Canada),Comedy,Drama,Romance,Thursday
Vivian,2021-10-21,3:27:00 AM,1158,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 3: Sawdust and Brisket (Episode 4),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:23,0:19:23,CA (Canada),Comedy,Drama,Romance,Thursday
Vivian,2021-10-21,3:07:00 AM,1169,,Mom,Mom: Season 3: Mozzarella Sticks and a Gay Piano Bar (Episode 3),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:06,0:20:06,CA (Canada),Comedy,Drama,Romance,Thursday
Vivian,2021-10-20,11:11:00 PM,89,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 3: Mozzarella Sticks and a Gay Piano Bar (Episode 3),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:01:30,Not latest view,CA (Canada),Comedy,Drama,Romance,Wednesday
Vivian,2021-10-20,1:18:00 AM,1145,,Mom,Mom: Season 3: Thigh Gap and a Rack of Lamb (Episode 2),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:16,0:19:16,CA (Canada),Comedy,Drama,Romance,Wednesday
Vivian,2021-10-20,12:58:00 AM,1197,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 3: Terrorists and Gingerbread (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:06,0:20:06,CA (Canada),Comedy,Drama,Romance,Wednesday
Vivian,2021-10-20,12:38:00 AM,1230,,Mom,Mom: Season 2: Fun Girl Stuff and Eternal Salvation (Episode 22),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:05,0:20:05,CA (Canada),Comedy,Drama,Romance,Wednesday
Vivian,2021-10-19,2:43:00 AM,1112,,Mom,Mom: Season 2: Patient Zero and a Chocolate Fountain (Episode 21),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:07,0:19:07,CA (Canada),Comedy,Drama,Romance,Tuesday
Vivian,2021-10-19,2:25:00 AM,1076,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 2: Sick Popes and a Red Ferrari (Episode 20),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:56,0:19:56,CA (Canada),Comedy,Drama,Romance,Tuesday
Vivian,2021-10-19,2:06:00 AM,1118,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 2: Mashed Potatoes and a Little Nitrous (Episode 19),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:18:49,0:18:49,CA (Canada),Comedy,Drama,Romance,Tuesday
Vivian,2021-10-19,1:44:00 AM,1213,,Mom,Mom: Season 2: Dropped Soap and a Big Guy on a Throne (Episode 18),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:14,0:20:14,CA (Canada),Comedy,Drama,Romance,Tuesday
Vivian,2021-10-19,1:23:00 AM,1247,,Mom,Mom: Season 2: A Commemorative Coin and a Misshapen Head (Episode 17),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:42,0:20:42,CA (Canada),Comedy,Drama,Romance,Tuesday
Vivian,2021-10-19,12:51:00 AM,1230,,Mom,Mom: Season 2: Dirty Money and a Woman Named Mike (Episode 16),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:03,0:20:03,CA (Canada),Comedy,Drama,Romance,Tuesday
Vivian,2021-10-18,3:00:00 AM,1093,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 2: Turkey Meatballs and a Getaway Car (Episode 15),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:18:43,0:18:43,CA (Canada),Comedy,Drama,Romance,Monday
Vivian,2021-10-18,2:41:00 AM,1155,,Mom,Mom: Season 2: Benito Poppins and a Warm Pumpkin (Episode 14),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:15,0:19:15,CA (Canada),Comedy,Drama,Romance,Monday
Vivian,2021-10-18,2:06:00 AM,1244,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 2: Cheeseburger Salad and Jazz (Episode 13),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:54,0:20:54,CA (Canada),Comedy,Drama,Romance,Monday
Vivian,2021-10-18,1:46:00 AM,1202,,Mom,Mom: Season 2: Kitty Litter and a Class A Felony (Episode 12),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:44,0:20:44,CA (Canada),Comedy,Drama,Romance,Monday
Vivian,2021-10-18,1:19:00 AM,1295,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 2: Three Smiles and an Unpainted Ceiling (Episode 11),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:48,0:19:48,CA (Canada),Comedy,Drama,Romance,Monday
Vivian,2021-10-17,2:53:00 AM,1096,,Mom,Mom: Season 2: Nudes and a Six-Day Cleanse (Episode 10),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:18:23,0:18:23,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2021-10-17,2:33:00 AM,1212,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 2: Godzilla and a Sprig of Mint (Episode 9),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:43,0:19:43,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2021-10-17,1:46:00 AM,10,Autoplayed: user action: None; ,Mom,Mom: Season 2: Godzilla and a Sprig of Mint (Episode 9),Samsung CE 2020 Kant-S2 UHD TV Smart TV,0:00:10,Not latest view,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2021-10-17,1:27:00 AM,1130,,Mom,Mom: Season 2: Free Therapy and a Dead Lady's Yard Sale (Episode 8),Samsung CE 2020 Kant-S2 UHD TV Smart TV,0:18:50,0:18:50,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2021-10-17,1:09:00 AM,1061,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 2: Soapy Eyes and a Clean Slate (Episode 7),Samsung CE 2020 Kant-S2 UHD TV Smart TV,0:20:32,0:20:32,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2021-10-16,3:19:00 AM,168,,Mom,Mom: Season 2: Soapy Eyes and a Clean Slate (Episode 7),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:02:57,Not latest view,CA (Canada),Comedy,Drama,Romance,Saturday
Vivian,2021-10-16,2:57:00 AM,1088,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 2: Crazy Eyes and a Wet Brad Pitt (Episode 6),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:18:20,0:18:20,CA (Canada),Comedy,Drama,Romance,Saturday
Vivian,2021-10-16,2:37:00 AM,1224,,Mom,Mom: Season 2: Kimchi and a Monkey Playing Harmonica (Episode 5),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:52,0:20:52,CA (Canada),Comedy,Drama,Romance,Saturday
Vivian,2021-10-16,2:06:00 AM,1192,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 2: Forged Resumes and the Recommended Dosage (Episode 4),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:02,0:20:02,CA (Canada),Comedy,Drama,Romance,Saturday
Vivian,2021-10-16,1:47:00 AM,1119,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 2: Chicken Nuggets and the Triple Homicide (Episode 3),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:18:49,0:18:49,CA (Canada),Comedy,Drama,Romance,Saturday
Vivian,2021-10-15,3:35:00 AM,1,,Mom,Mom: Season 2: Chicken Nuggets and the Triple Homicide (Episode 3),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:01,Not latest view,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2021-10-15,3:16:00 AM,1155,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 2: Figgy Pudding and the Rapture (Episode 2),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:55,0:19:55,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2021-10-15,2:55:00 AM,1244,,Mom,Mom: Season 2: Hepatitis and Lemon Zest (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:54,0:20:54,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2021-10-15,2:36:00 AM,1157,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 1: Smokey Taylor and a Deathbed Confession (Episode 22),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:52,0:20:52,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2021-10-15,2:17:00 AM,1080,,Mom,Mom: Season 1: Broken Dreams and Blocked Arteries (Episode 21),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:13,0:19:13,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2021-10-15,1:51:00 AM,1233,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 1: Clumsy Monkeys and a Tilted Uterus (Episode 20),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:55,0:19:55,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2021-10-15,1:27:00 AM,1240,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 1: Toilet Wine and the Earl of Sandwich (Episode 19),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:08,0:21:08,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2021-10-14,3:04:00 AM,4,,Mom,Mom: Season 1: Toilet Wine and the Earl of Sandwich (Episode 19),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:45,Not latest view,CA (Canada),Comedy,Drama,Romance,Thursday
Vivian,2021-10-14,2:43:00 AM,1170,,Mom,Mom: Season 1: Sonograms and Tube Tops (Episode 18),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:40,0:19:40,CA (Canada),Comedy,Drama,Romance,Thursday
Vivian,2021-10-14,2:21:00 AM,1219,,Mom,Mom: Season 1: Jail Jail and Japanese Porn (Episode 17),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:35,0:20:35,CA (Canada),Comedy,Drama,Romance,Thursday
Vivian,2021-10-14,2:00:00 AM,1233,,Mom,Mom: Season 1: Nietzsche and a Beer Run (Episode 16),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:03,0:21:03,CA (Canada),Comedy,Drama,Romance,Thursday
Vivian,2021-10-14,1:38:00 AM,1252,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 1: Fireballs and Bullet Holes (Episode 15),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:36,0:20:36,CA (Canada),Comedy,Drama,Romance,Thursday
Vivian,2021-10-14,1:34:00 AM,197,,Mom,Mom: Season 1: Leather Cribs and a Medieval Rack (Episode 14),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:35,0:20:35,CA (Canada),Comedy,Drama,Romance,Thursday
Vivian,2021-10-14,1:34:00 AM,7,Autoplayed: user action: None; ,Mom,Mom: Season 1: Leather Cribs and a Medieval Rack (Episode 14),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:17:25,Not latest view,CA (Canada),Comedy,Drama,Romance,Thursday
Vivian,2021-10-12,3:27:00 AM,1039,,Mom,Mom: Season 1: Leather Cribs and a Medieval Rack (Episode 14),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:17:19,Not latest view,CA (Canada),Comedy,Drama,Romance,Tuesday
Vivian,2021-10-12,3:06:00 AM,1250,,Mom,Mom: Season 1: Hot Soup and Shingles (Episode 13),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:50,Not latest view,CA (Canada),Comedy,Drama,Romance,Tuesday
Vivian,2021-10-12,2:46:00 AM,1207,,Mom,Mom: Season 1: Corned Beef and Handcuffs (Episode 12),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:07,Not latest view,CA (Canada),Comedy,Drama,Romance,Tuesday
Vivian,2021-10-12,2:25:00 AM,1264,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 1: Cotton Candy and Blended Fish (Episode 11),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:04,Not latest view,CA (Canada),Comedy,Drama,Romance,Tuesday
Vivian,2021-10-11,1:40:00 AM,1169,,Mom,Mom: Season 1: Belgian Waffles and Bathroom Privileges (Episode 10),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:29,Not latest view,CA (Canada),Comedy,Drama,Romance,Monday
Vivian,2021-10-11,1:20:00 AM,1178,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 1: Zombies and Cobb Salad (Episode 9),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:19,Not latest view,CA (Canada),Comedy,Drama,Romance,Monday
Vivian,2021-10-11,1:00:00 AM,1143,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 1: Big Sur and Strawberry Lube (Episode 8),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:08,Not latest view,CA (Canada),Comedy,Drama,Romance,Monday
Vivian,2021-10-10,2:33:00 AM,150,,Mom,Mom: Season 1: Big Sur and Strawberry Lube (Episode 8),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:02:30,Not latest view,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2021-10-10,2:12:00 AM,1252,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 1: Estrogen and a Hearty Breakfast (Episode 7),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:36,Not latest view,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2021-10-10,1:50:00 AM,1270,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 1: Abstinence and Pudding (Episode 6),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:45,Not latest view,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2021-10-10,1:28:00 AM,1292,,Mom,Mom: Season 1: Six Thousand Bootleg T-Shirts and a Prada Handbag (Episode 5),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:57,Not latest view,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2021-10-10,1:06:00 AM,1216,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 1: Loathing and Tube Socks (Episode 4),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:19:47,Not latest view,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2021-10-09,4:18:00 AM,3,,Mom,Mom: Season 1: Loathing and Tube Socks (Episode 4),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:01:08,Not latest view,CA (Canada),Comedy,Drama,Romance,Saturday
Vivian,2021-10-09,3:58:00 AM,1184,,Mom,Mom: Season 1: A Small Nervous Breakdown and a Misplaced Fork (Episode 3),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:29,Not latest view,CA (Canada),Comedy,Drama,Romance,Saturday
Vivian,2021-10-09,3:39:00 AM,1154,,Mom,Mom: Season 1: A Pee Stick and an Asian Raccoon (Episode 2),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:20:29,Not latest view,CA (Canada),Comedy,Drama,Romance,Saturday
Vivian,2021-10-09,3:16:00 AM,1332,Autoplayed: user action: User_Interaction; ,Mom,Mom: Season 1: Pilot (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:22:12,Not latest view,CA (Canada),Comedy,Drama,Romance,Saturday
Ashley,2015-12-27,3:15:00 AM,573,,Money for Nothing: Inside the Federal Reserve,Money for Nothing: Inside the Federal Reserve,Chrome PC (Cadmium),1:41:16,1:41:16,US (United States),Documentary,History,News,Sunday
Ashley,2015-12-27,1:43:00 AM,5546,,Money for Nothing: Inside the Federal Reserve,Money for Nothing: Inside the Federal Reserve,Chrome PC (Cadmium),1:32:26,Not latest view,CA (Canada),Documentary,History,News,Sunday
Philip,2019-09-13,3:26:00 AM,66,,Money Heist,Money Heist: Part 1: Episode 1,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:01:06,0:01:06,CA (Canada),Action,Crime,Drama,Friday
Philip,2019-08-25,1:12:00 AM,46,,Money Heist,Money Heist: Part 1: Episode 1,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:46,Not latest view,CA (Canada),Action,Crime,Drama,Sunday
Vivian,2020-04-14,12:53:00 AM,686,Autoplayed: user action: Unspecified; ,Money Heist,Money Heist: Part 1: Episode 1,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:11:04,0:11:04,CA (Canada),Action,Crime,Drama,Tuesday
Vivian,2020-04-13,4:49:00 AM,48,Autoplayed: user action: Unspecified; ,Money Heist,Money Heist: Part 1: Episode 1,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:48,Not latest view,CA (Canada),Action,Crime,Drama,Monday
Philip,2020-04-24,11:37:00 PM,2296,Autoplayed: user action: None; ,Money Heist,Money Heist: Part 1: Episode 2,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:40:36,0:40:36,CA (Canada),Action,Crime,Drama,Friday
Philip,2020-04-24,11:34:00 PM,142,,Money Heist,Money Heist: Part 1: Episode 2,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:02:22,Not latest view,CA (Canada),Action,Crime,Drama,Friday
Philip,2020-04-25,12:15:00 AM,2979,Autoplayed: user action: None; ,Money Heist,Money Heist: Part 1: Episode 3,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:49:45,0:49:45,CA (Canada),Action,Crime,Drama,Saturday
Vivian,2015-10-18,12:17:00 AM,1810,,Mr. Peabody & Sherman,Mr. Peabody & Sherman,Chrome PC (Cadmium),1:22:49,1:22:49,CA (Canada),Animation,Adventure,Comedy,Sunday
Philip,2022-02-14,1:03:00 AM,5112,,Murder Mystery,Murder Mystery,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,1:27:54,1:27:54,CA (Canada),Action,Comedy,Crime,Monday
Philip,2019-10-10,11:52:00 PM,5236,,Murder Mystery,Murder Mystery,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,1:28:05,Not latest view,CA (Canada),Action,Comedy,Crime,Thursday
Vivian,2023-04-09,8:03:00 PM,4788,Autoplayed: user action: User_Interaction; ,Murder Mystery 2,Murder Mystery 2,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,1:19:19,1:19:19,CA (Canada),Action,Comedy,Crime,Sunday
Philip,2021-06-29,12:04:00 AM,6,,Murdoch Mysteries,Murdoch Mysteries: Season 6: Lovers in a Murderous Time (Episode 11),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:51,0:00:51,CA (Canada),Crime,Drama,Mystery,Tuesday
Philip,2021-06-28,11:27:00 PM,2187,,Murdoch Mysteries,Murdoch Mysteries: Season 6: Twisted Sisters (Episode 10),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:43:32,0:43:32,CA (Canada),Crime,Drama,Mystery,Monday
Philip,2021-06-28,11:25:00 PM,3,Autoplayed: user action: None; ,Murdoch Mysteries,Murdoch Mysteries: Season 1: Power (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:03,0:00:03,CA (Canada),Crime,Drama,Mystery,Monday
Vivian,2022-07-19,11:52:00 PM,7,,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 8,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:52,0:00:52,CA (Canada),Crime,Drama,Mystery,Tuesday
Vivian,2022-07-19,10:55:00 PM,1845,,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 7,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:43:40,0:43:40,CA (Canada),Crime,Drama,Mystery,Tuesday
Vivian,2021-11-03,10:58:00 PM,3,Autoplayed: user action: User_Interaction; ,Murdoch Mysteries,Murdoch Mysteries: Season 1: Power (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:43,0:00:43,CA (Canada),Crime,Drama,Mystery,Wednesday
Vivian,2021-11-03,2:43:00 AM,1669,,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 11,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:43:40,0:43:40,CA (Canada),Crime,Drama,Mystery,Wednesday
Vivian,2021-11-02,7:08:00 PM,906,,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 11,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:15:53,Not latest view,CA (Canada),Crime,Drama,Mystery,Tuesday
Vivian,2021-11-02,6:25:00 PM,2544,Autoplayed: user action: User_Interaction; ,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 10,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:43:39,0:43:39,CA (Canada),Crime,Drama,Mystery,Tuesday
Vivian,2021-11-02,6:06:00 PM,1113,Autoplayed: user action: None; ,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 9,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:43:42,0:43:42,CA (Canada),Crime,Drama,Mystery,Tuesday
Vivian,2021-11-02,12:35:00 AM,1467,Autoplayed: user action: User_Interaction; ,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 9,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:25:13,Not latest view,CA (Canada),Crime,Drama,Mystery,Tuesday
Vivian,2021-10-26,10:59:00 PM,2,Autoplayed: user action: User_Interaction; ,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 9,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:03,Not latest view,CA (Canada),Crime,Drama,Mystery,Tuesday
Vivian,2021-10-26,10:15:00 PM,2580,,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 8,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:43:42,Not latest view,CA (Canada),Crime,Drama,Mystery,Tuesday
Vivian,2021-10-26,10:14:00 PM,7,Autoplayed: user action: None; ,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 7,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:07,Not latest view,CA (Canada),Crime,Drama,Mystery,Tuesday
Vivian,2021-10-25,11:06:00 PM,23,Autoplayed: user action: None; ,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 7,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:27,Not latest view,CA (Canada),Crime,Drama,Mystery,Monday
Vivian,2021-10-25,10:23:00 PM,2589,,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 6,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:43:43,0:43:43,CA (Canada),Crime,Drama,Mystery,Monday
Vivian,2021-10-25,10:22:00 PM,28,Autoplayed: user action: User_Interaction; ,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 6,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:01:08,Not latest view,CA (Canada),Crime,Drama,Mystery,Monday
Vivian,2021-10-21,5:05:00 PM,73,Autoplayed: user action: User_Interaction; ,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 6,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:42,Not latest view,CA (Canada),Crime,Drama,Mystery,Thursday
Vivian,2021-10-21,4:48:00 PM,789,Autoplayed: user action: User_Interaction; ,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 5,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:43:52,0:43:52,CA (Canada),Crime,Drama,Mystery,Thursday
Vivian,2021-10-18,9:34:00 PM,1908,Autoplayed: user action: User_Interaction; ,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 5,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:32:30,Not latest view,CA (Canada),Crime,Drama,Mystery,Monday
Vivian,2021-10-16,7:09:00 PM,2621,Autoplayed: user action: User_Interaction; ,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 4,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:43:42,0:43:42,CA (Canada),Crime,Drama,Mystery,Saturday
Vivian,2021-10-16,5:59:00 PM,954,Autoplayed: user action: User_Interaction; ,Murdoch Mysteries,Murdoch Mysteries: Season 14: Episode 3,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:43:42,0:43:42,CA (Canada),Crime,Drama,Mystery,Saturday
