Profile Name,Duration,Title ,Genres,Bookmark,Latest Bookmark,
Vivian,47.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:09,0:47:09,
Vivian,45.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:06,0:47:06,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:49,0:00:49,
Vivian,45.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:04,0:47:04,
Vivian,50.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:09,0:47:09,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:50,0:00:50,
Vivian,45.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:04,0:47:04,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:54,0:00:54,
Vivian,46.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:08,0:47:08,
Vivian,36,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:03,0:47:03,
Vivian,7.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:03,0:47:03,
Vivian,39.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:40:04,0:40:04,
Vivian,47.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:07,0:47:07,
Vivian,50,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:05,0:47:05,
Vivian,47,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:05,0:47:05,
Vivian,35.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:07,0:47:07,
Vivian,11.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:12:10,0:12:10,
Vivian,47.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:03,0:47:03,
Vivian,45.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:06,0:47:06,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:49,0:00:49,
Vivian,42.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:16,0:43:16,
Vivian,17.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:19,0:43:19,
Vivian,31.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:25:28,0:25:28,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:50,0:00:50,
Vivian,46.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:18,0:43:18,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:46,0:00:46,
Vivian,45.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:18,0:43:18,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:49,0:00:49,
Vivian,42,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:20,0:43:20,
Vivian,11.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:17,0:43:17,
Vivian,17.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:31:16,0:31:16,
Vivian,14.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:14:52,0:14:52,
Vivian,43.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:21,0:43:21,
Vivian,43.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:19,0:43:19,
Vivian,14,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:18,0:43:18,
Vivian,30.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:30:12,0:30:12,
Vivian,42.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:14,0:43:14,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:51,0:00:51,
Vivian,43.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:15,0:43:15,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:49,0:00:49,
Vivian,42.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:17,0:43:17,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:49,0:00:49,
Vivian,43.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:10,0:43:10,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:49,0:00:49,
Vivian,47.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:45,0:43:45,
Vivian,75,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:39,0:43:39,
Vivian,1.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:02:16,0:02:16,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:02,0:00:02,
Vivian,42.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:47,0:43:47,
Vivian,0.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:01:18,0:01:18,
Vivian,44,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:43,0:43:43,
Vivian,42.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:42,0:43:42,
Vivian,35.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:37,0:43:37,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:57,0:00:57,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:57,0:00:57,
Vivian,43.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:42,0:43:42,
Vivian,42.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:41,0:43:41,
Vivian,42.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:42,0:43:42,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:52,0:00:52,
Vivian,43,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:43,0:43:43,
Vivian,41.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:38,0:43:38,
Vivian,44.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:42,0:43:42,
Vivian,27.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:42,0:43:42,
Vivian,15.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:15:54,0:15:54,
Vivian,42.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:39,0:43:39,
Vivian,42.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:42,0:43:42,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:51,0:00:51,
Vivian,42.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:39,0:43:39,
Vivian,42.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:41,0:43:41,
Vivian,32.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:42,0:43:42,
Vivian,10.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:11:43,0:11:43,
Vivian,43.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:43,0:43:43,
Vivian,45.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:40,0:43:40,
Vivian,43.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:38,0:43:38,
Vivian,42.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:22,0:43:22,
Vivian,43,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:53,0:43:53,
Vivian,38.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:50,0:43:50,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:44,0:00:44,
Vivian,43.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:49,0:43:49,
Vivian,43.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:49,0:43:49,
Vivian,43,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:51,0:43:51,
Vivian,42.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:49,0:43:49,
Vivian,1.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:02:14,0:02:14,
Vivian,4.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:50,0:43:50,
Vivian,37.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:39:29,0:39:29,
Vivian,20,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:50,0:43:50,
Vivian,23.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:23:55,0:23:55,
Vivian,42.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:50,0:43:50,
Vivian,44.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:47,0:43:47,
Vivian,43.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:49,0:43:49,
Vivian,35.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:49,0:43:49,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:05,0:00:05,
Vivian,44.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:48,0:43:48,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:48,0:00:48,
Vivian,42.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:49,0:43:49,
Vivian,43.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:46,0:43:46,
Vivian,42.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:52,0:43:52,
Vivian,43.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:48,0:43:48,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:50,0:00:50,
Vivian,37.2,Murdoch Mysteries,"Crime, Drama, Mystery",1:27:37,1:27:37,
Vivian,52.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:50:23,0:50:23,
Vivian,43.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:47,0:43:47,
Vivian,43.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:50,0:43:50,
Vivian,31.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:48,0:43:48,
Vivian,11.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:12:26,0:12:26,
Vivian,43,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:52,0:43:52,
Vivian,43.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:50,0:43:50,
Vivian,43.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:46,0:43:46,
Vivian,43.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:49,0:43:49,
Vivian,42.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:46,0:43:46,
Vivian,43,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:49,0:43:49,
Vivian,44.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:50,0:43:50,
Vivian,43,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:49,0:43:49,
Vivian,42.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:50,0:43:50,
Vivian,30.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:16,0:44:16,
Vivian,2.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:03:08,0:03:08,
Vivian,42.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:47,0:43:47,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:50,0:00:50,
Vivian,41.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:48,0:43:48,
Vivian,14,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:51,0:43:51,
Vivian,29.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:29:56,0:29:56,
Vivian,40.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:47,0:43:47,
Vivian,3.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:03:56,0:03:56,
Vivian,41.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:47,0:43:47,
Vivian,7.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:11:09,0:11:09,
Vivian,30.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:28,0:43:28,
Vivian,4.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:05:33,0:05:33,
Vivian,43.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:35,0:43:35,
Vivian,41.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:29,0:43:29,
Vivian,41.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:31,0:43:31,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:50,0:00:50,
Vivian,43.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:28,0:43:28,
Vivian,41.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:28,0:43:28,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:54,0:00:54,
Vivian,43.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:32,0:43:32,
Vivian,43.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:07,0:44:07,
Vivian,28.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:30,0:43:30,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:52,0:00:52,
Vivian,42.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:32,0:43:32,
Vivian,41.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:28,0:43:28,
Vivian,42.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:33,0:43:33,
Vivian,6.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:27,0:43:27,
Vivian,23,Murdoch Mysteries,"Crime, Drama, Mystery",0:34:45,0:34:45,
Vivian,11.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:11:51,0:11:51,
Vivian,43.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:32,0:43:32,
Vivian,44.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:24,0:43:24,
Vivian,42.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:32,0:43:32,
Vivian,27,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:33,0:43:33,
Vivian,16.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:16:36,0:16:36,
Vivian,47.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:31,0:43:31,
Vivian,38.4,Murdoch Mysteries,"Crime, Drama, Mystery",1:27:21,1:27:21,
Vivian,51.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:50:23,0:50:23,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:05,0:00:05,
Vivian,41.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:24,0:43:24,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:46,0:00:46,
Vivian,42.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:25,0:43:25,
Vivian,37.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:27,0:43:27,
Vivian,3.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:04:40,0:04:40,
Vivian,42.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:24,0:43:24,
Vivian,4.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:28,0:43:28,
Vivian,2.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:20:49,0:20:49,
Vivian,42.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:26,0:43:26,
Vivian,38.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:25,0:43:25,
Vivian,4.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:05:19,0:05:19,
Vivian,45.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:27,0:43:27,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:49,0:00:49,
Vivian,43.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:26,0:43:26,
Vivian,28.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:23,0:43:23,
Vivian,12.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:14:51,0:14:51,
Vivian,2,Murdoch Mysteries,"Crime, Drama, Mystery",0:02:44,0:02:44,
Vivian,42.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:26,0:43:26,
Vivian,42.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:23,0:43:23,
Vivian,43,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:22,0:43:22,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:48,0:00:48,
Vivian,43.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:23,0:43:23,
Vivian,6.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:25,0:43:25,
Vivian,37.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:38:28,0:38:28,
Vivian,43.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:25,0:43:25,
Vivian,34.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:25,0:43:25,
Vivian,10.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:11:29,0:11:29,
Vivian,0.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:54,0:00:54,
Vivian,44.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:24,0:43:24,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:49,0:00:49,
Vivian,43.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:22,0:43:22,
Vivian,40.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:38,0:43:38,
Vivian,42.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:34,0:43:34,
Vivian,43.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:38,0:43:38,
Vivian,34.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:00,0:43:00,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:47,0:00:47,
Vivian,43.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:30,0:43:30,
Vivian,38.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:22,0:43:22,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:49,0:00:49,
Vivian,43.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:21,0:43:21,
Vivian,42.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:24,0:43:24,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:45,0:00:45,
Vivian,43.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:26,0:43:26,
Vivian,1.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:22,0:43:22,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:01,0:00:01,
Vivian,43.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:24,0:43:24,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:47,0:00:47,
Vivian,43.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:23,0:43:23,
Vivian,44.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:27,0:43:27,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:46,0:00:46,
Vivian,43.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:28,0:43:28,
Vivian,19.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:00,0:44:00,
Vivian,38.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:22,0:43:22,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:49,0:00:49,
Vivian,42,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:23,0:43:23,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:48,0:00:48,
Vivian,43.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:24,0:43:24,
Vivian,43.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:29,0:43:29,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:47,0:00:47,
Vivian,42.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:24,0:43:24,
Vivian,44.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:26,0:43:26,
Vivian,0.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:01:02,0:01:02,
Vivian,41.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:14,0:43:14,
Vivian,29.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:16,0:43:16,
Vivian,12.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:13:27,0:13:27,
Vivian,3.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:23,0:43:23,
Vivian,38.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:21,0:43:21,
Vivian,22,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:27,0:43:27,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:21:42,0:21:42,
Vivian,12.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:21:40,0:21:40,
Vivian,24.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:09,0:43:09,
Vivian,42.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:18,0:43:18,
Vivian,43.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:21,0:43:21,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:45,0:00:45,
Vivian,43.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:16,0:43:16,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:52,0:00:52,
Vivian,42.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:21,0:43:21,
Vivian,2.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:25,0:43:25,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:48,0:00:48,
Vivian,44,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:18,0:43:18,
Vivian,26.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:30,0:43:30,
Vivian,17,Murdoch Mysteries,"Crime, Drama, Mystery",0:18:00,0:18:00,
Vivian,41,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:29,0:43:29,
Vivian,2.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:02:28,0:02:28,
Vivian,41.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:28,0:43:28,
Vivian,43.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:30,0:43:30,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:52,0:00:52,
Vivian,42.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:28,0:43:28,
Vivian,42.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:29,0:43:29,
Vivian,43.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:29,0:43:29,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:48,0:00:48,
Vivian,42.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:33,0:43:33,
Vivian,43.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:32,0:43:32,
Vivian,43.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:33,0:43:33,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:46,0:00:46,
Vivian,44.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:33,0:43:33,
Vivian,41.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:28,0:43:28,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:49,0:00:49,
Vivian,43.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:30,0:43:30,
Vivian,38.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:29,0:43:29,
Vivian,5.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:06:19,0:06:19,
Vivian,42.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:37,0:43:37,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:47,0:00:47,
Vivian,42.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:04,0:43:04,
Vivian,44.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:31,0:43:31,
Vivian,43,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:17,0:43:17,
Vivian,0.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:56,0:00:56,
Vivian,44.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:33,0:43:33,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:48,0:00:48,
Vivian,42.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:43:30,0:43:30,
Vivian,5,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:33,0:44:33,
Vivian,26.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:39:35,0:39:35,
Vivian,5.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:14:15,0:14:15,
Vivian,7.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:08:27,0:08:27,
Vivian,46,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:29,0:44:29,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:52,0:00:52,
Vivian,45.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:33,0:44:33,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:47,0:00:47,
Vivian,48.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:29,0:44:29,
Vivian,43.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:31,0:44:31,
Vivian,0.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:51,0:00:51,
Vivian,43.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:31,0:44:31,
Vivian,44,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:33,0:44:33,
Vivian,0.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:01:07,0:01:07,
Vivian,43.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:33,0:44:33,
Vivian,44.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:30,0:44:30,
Vivian,44.1,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:28,0:44:28,
Vivian,40.6,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:32,0:44:32,
Vivian,3.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:03:59,0:03:59,
Vivian,42.3,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:24,0:44:24,
Vivian,1.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:02:41,0:02:41,
Vivian,43.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:44:29,0:44:29,
Vivian,46.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:09,0:47:09,
Vivian,47.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:07,0:47:07,
Vivian,47.9,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:08,0:47:08,
Vivian,23.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:09,0:47:09,
Vivian,27.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:26:01,0:26:01,
Vivian,48.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:09,0:47:09,
Vivian,4.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:08,0:47:08,
Vivian,41.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:42:34,0:42:34,
Vivian,0,Murdoch Mysteries,"Crime, Drama, Mystery",0:00:50,0:00:50,
Vivian,46.4,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:08,0:47:08,
Vivian,46.2,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:05,0:47:05,
Vivian,46.7,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:08,0:47:08,
Vivian,23.8,Murdoch Mysteries,"Crime, Drama, Mystery",0:47:06,0:47:06,
Vivian,22.5,Murdoch Mysteries,"Crime, Drama, Mystery",0:23:20,0:23:20,
